dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2000-12-01,18.023,0.254,Melbourne,Australia,37.78S,144.41E
2001-01-01,21.809,0.364,Melbourne,Australia,37.78S,144.41E
2001-02-01,22.045,0.29600000000000004,Melbourne,Australia,37.78S,144.41E
2001-03-01,17.305,0.214,Melbourne,Australia,37.78S,144.41E
2001-04-01,14.092,0.098,Melbourne,Australia,37.78S,144.41E
2001-05-01,11.307,0.229,Melbourne,Australia,37.78S,144.41E
2001-06-01,10.367,0.255,Melbourne,Australia,37.78S,144.41E
2001-07-01,9.265,0.246,Melbourne,Australia,37.78S,144.41E
2001-08-01,9.866,0.151,Melbourne,Australia,37.78S,144.41E
2001-09-01,12.715,0.301,Melbourne,Australia,37.78S,144.41E
2001-10-01,12.365,0.202,Melbourne,Australia,37.78S,144.41E
2001-11-01,14.165,0.12,Melbourne,Australia,37.78S,144.41E
2001-12-01,14.859000000000002,0.271,Melbourne,Australia,37.78S,144.41E
2002-01-01,18.122,0.281,Melbourne,Australia,37.78S,144.41E
2002-02-01,18.245,0.231,Melbourne,Australia,37.78S,144.41E
2002-03-01,17.506,0.158,Melbourne,Australia,37.78S,144.41E
2002-04-01,15.515,0.3720000000000001,Melbourne,Australia,37.78S,144.41E
2002-05-01,12.127,0.289,Melbourne,Australia,37.78S,144.41E
2002-06-01,9.65,0.172,Melbourne,Australia,37.78S,144.41E
2002-07-01,9.11,0.19,Melbourne,Australia,37.78S,144.41E
2002-08-01,9.465,0.261,Melbourne,Australia,37.78S,144.41E
2002-09-01,11.574000000000002,0.126,Melbourne,Australia,37.78S,144.41E
2002-10-01,13.374,0.261,Melbourne,Australia,37.78S,144.41E
2002-11-01,16.314,0.42,Melbourne,Australia,37.78S,144.41E
2002-12-01,17.908,0.376,Melbourne,Australia,37.78S,144.41E
2003-01-01,20.0,0.22,Melbourne,Australia,37.78S,144.41E
2003-02-01,19.916,0.434,Melbourne,Australia,37.78S,144.41E
2003-03-01,17.415,0.244,Melbourne,Australia,37.78S,144.41E
2003-04-01,14.474,0.248,Melbourne,Australia,37.78S,144.41E
2003-05-01,12.044,0.35600000000000004,Melbourne,Australia,37.78S,144.41E
2003-06-01,9.863999999999999,0.26,Melbourne,Australia,37.78S,144.41E
2003-07-01,8.687999999999999,0.28300000000000003,Melbourne,Australia,37.78S,144.41E
2003-08-01,8.767999999999999,0.277,Melbourne,Australia,37.78S,144.41E
2003-09-01,10.285,0.266,Melbourne,Australia,37.78S,144.41E
2003-10-01,11.049,0.268,Melbourne,Australia,37.78S,144.41E
2003-11-01,15.975,0.172,Melbourne,Australia,37.78S,144.41E
2003-12-01,19.349,0.16399999999999998,Melbourne,Australia,37.78S,144.41E
2004-01-01,17.410999999999998,0.276,Melbourne,Australia,37.78S,144.41E
2004-02-01,19.396,0.393,Melbourne,Australia,37.78S,144.41E
2004-03-01,17.104,0.196,Melbourne,Australia,37.78S,144.41E
2004-04-01,14.69,0.21600000000000005,Melbourne,Australia,37.78S,144.41E
2004-05-01,10.969,0.258,Melbourne,Australia,37.78S,144.41E
2004-06-01,9.461,0.341,Melbourne,Australia,37.78S,144.41E
2004-07-01,8.282,0.227,Melbourne,Australia,37.78S,144.41E
2004-08-01,9.727,0.182,Melbourne,Australia,37.78S,144.41E
2004-09-01,11.1,0.149,Melbourne,Australia,37.78S,144.41E
2004-10-01,13.708,0.238,Melbourne,Australia,37.78S,144.41E
2004-11-01,15.457,0.16,Melbourne,Australia,37.78S,144.41E
2004-12-01,17.6,0.17600000000000002,Melbourne,Australia,37.78S,144.41E
2005-01-01,19.455,0.17,Melbourne,Australia,37.78S,144.41E
2005-02-01,17.541,0.28800000000000003,Melbourne,Australia,37.78S,144.41E
2005-03-01,16.581,0.14400000000000002,Melbourne,Australia,37.78S,144.41E
2005-04-01,16.546,0.272,Melbourne,Australia,37.78S,144.41E
2005-05-01,11.918,0.166,Melbourne,Australia,37.78S,144.41E
2005-06-01,10.146,0.297,Melbourne,Australia,37.78S,144.41E
2005-07-01,9.374,0.13699999999999998,Melbourne,Australia,37.78S,144.41E
2005-08-01,9.95,0.228,Melbourne,Australia,37.78S,144.41E
2005-09-01,11.358,0.238,Melbourne,Australia,37.78S,144.41E
2005-10-01,13.911,0.311,Melbourne,Australia,37.78S,144.41E
2005-11-01,16.906,0.35,Melbourne,Australia,37.78S,144.41E
2005-12-01,18.856,0.377,Melbourne,Australia,37.78S,144.41E
2006-01-01,21.11,0.179,Melbourne,Australia,37.78S,144.41E
2006-02-01,18.94,0.18,Melbourne,Australia,37.78S,144.41E
2006-03-01,18.959,0.195,Melbourne,Australia,37.78S,144.41E
2006-04-01,12.664,0.4270000000000001,Melbourne,Australia,37.78S,144.41E
2006-05-01,10.436,0.295,Melbourne,Australia,37.78S,144.41E
2006-06-01,8.023,0.327,Melbourne,Australia,37.78S,144.41E
2006-07-01,8.851,0.334,Melbourne,Australia,37.78S,144.41E
2006-08-01,9.88,0.26,Melbourne,Australia,37.78S,144.41E
2006-09-01,12.052999999999999,0.232,Melbourne,Australia,37.78S,144.41E
2006-10-01,13.600999999999999,0.41,Melbourne,Australia,37.78S,144.41E
2006-11-01,15.837,0.334,Melbourne,Australia,37.78S,144.41E
2006-12-01,17.539,0.17600000000000002,Melbourne,Australia,37.78S,144.41E
2007-01-01,20.74,0.321,Melbourne,Australia,37.78S,144.41E
2007-02-01,22.224,0.233,Melbourne,Australia,37.78S,144.41E
2007-03-01,18.534,0.157,Melbourne,Australia,37.78S,144.41E
2007-04-01,15.526,0.142,Melbourne,Australia,37.78S,144.41E
2007-05-01,13.896999999999998,0.251,Melbourne,Australia,37.78S,144.41E
2007-06-01,8.427999999999999,0.231,Melbourne,Australia,37.78S,144.41E
2007-07-01,8.196,0.158,Melbourne,Australia,37.78S,144.41E
2007-08-01,10.462,0.098,Melbourne,Australia,37.78S,144.41E
2007-09-01,11.38,0.276,Melbourne,Australia,37.78S,144.41E
2007-10-01,13.724,0.238,Melbourne,Australia,37.78S,144.41E
2007-11-01,17.538,0.293,Melbourne,Australia,37.78S,144.41E
2007-12-01,19.253,0.24,Melbourne,Australia,37.78S,144.41E
2008-01-01,21.028,0.221,Melbourne,Australia,37.78S,144.41E
2008-02-01,18.456000000000003,0.245,Melbourne,Australia,37.78S,144.41E
2008-03-01,19.297,0.196,Melbourne,Australia,37.78S,144.41E
2008-04-01,13.781,0.196,Melbourne,Australia,37.78S,144.41E
2008-05-01,11.269,0.119,Melbourne,Australia,37.78S,144.41E
2008-06-01,10.686,0.3,Melbourne,Australia,37.78S,144.41E
2008-07-01,8.173,0.194,Melbourne,Australia,37.78S,144.41E
2008-08-01,8.435,0.26,Melbourne,Australia,37.78S,144.41E
2008-09-01,11.729,0.321,Melbourne,Australia,37.78S,144.41E
2008-10-01,14.236,0.151,Melbourne,Australia,37.78S,144.41E
2008-11-01,15.773,0.24,Melbourne,Australia,37.78S,144.41E
2008-12-01,16.464000000000002,0.368,Melbourne,Australia,37.78S,144.41E
2009-01-01,20.467,0.215,Melbourne,Australia,37.78S,144.41E
2009-02-01,20.577,0.203,Melbourne,Australia,37.78S,144.41E
2009-03-01,17.677999999999994,0.13,Melbourne,Australia,37.78S,144.41E
2009-04-01,13.98,0.244,Melbourne,Australia,37.78S,144.41E
2009-05-01,11.755,0.368,Melbourne,Australia,37.78S,144.41E
2009-06-01,9.368,0.354,Melbourne,Australia,37.78S,144.41E
2009-07-01,9.084,0.218,Melbourne,Australia,37.78S,144.41E
2009-08-01,10.54,0.192,Melbourne,Australia,37.78S,144.41E
2009-09-01,11.754,0.229,Melbourne,Australia,37.78S,144.41E
2009-10-01,12.84,0.16,Melbourne,Australia,37.78S,144.41E
2009-11-01,19.409,0.329,Melbourne,Australia,37.78S,144.41E
2009-12-01,18.317,0.157,Melbourne,Australia,37.78S,144.41E
2010-01-01,20.016,0.081,Melbourne,Australia,37.78S,144.41E
2010-02-01,21.407,0.147,Melbourne,Australia,37.78S,144.41E
2010-03-01,18.847,0.404,Melbourne,Australia,37.78S,144.41E
2010-04-01,16.024,0.266,Melbourne,Australia,37.78S,144.41E
2010-05-01,11.739999999999998,0.156,Melbourne,Australia,37.78S,144.41E
2010-06-01,8.767999999999999,0.223,Melbourne,Australia,37.78S,144.41E
2010-07-01,8.535,0.28300000000000003,Melbourne,Australia,37.78S,144.41E
2010-08-01,8.684,0.213,Melbourne,Australia,37.78S,144.41E
2010-09-01,10.377,0.18,Melbourne,Australia,37.78S,144.41E
2010-10-01,13.149,0.187,Melbourne,Australia,37.78S,144.41E
2010-11-01,15.943,0.22,Melbourne,Australia,37.78S,144.41E
2010-12-01,17.29,0.563,Melbourne,Australia,37.78S,144.41E
2011-01-01,19.989,0.4270000000000001,Melbourne,Australia,37.78S,144.41E
2011-02-01,18.838,0.264,Melbourne,Australia,37.78S,144.41E
2011-03-01,16.849,0.17800000000000002,Melbourne,Australia,37.78S,144.41E
2011-04-01,14.076,0.179,Melbourne,Australia,37.78S,144.41E
2011-05-01,10.603,0.204,Melbourne,Australia,37.78S,144.41E
2011-06-01,9.511,0.303,Melbourne,Australia,37.78S,144.41E
2011-07-01,8.892000000000003,0.21600000000000005,Melbourne,Australia,37.78S,144.41E
2011-08-01,10.592,0.179,Melbourne,Australia,37.78S,144.41E
2011-09-01,11.998,0.179,Melbourne,Australia,37.78S,144.41E
2011-10-01,13.849,0.209,Melbourne,Australia,37.78S,144.41E
2011-11-01,17.179000000000002,0.258,Melbourne,Australia,37.78S,144.41E
2011-12-01,17.915,0.298,Melbourne,Australia,37.78S,144.41E
2012-01-01,20.517,0.329,Melbourne,Australia,37.78S,144.41E
2012-02-01,20.223000000000006,0.166,Melbourne,Australia,37.78S,144.41E
2012-03-01,17.003999999999998,0.207,Melbourne,Australia,37.78S,144.41E
2012-04-01,14.807,0.294,Melbourne,Australia,37.78S,144.41E
2012-05-01,11.262,0.245,Melbourne,Australia,37.78S,144.41E
2012-06-01,9.017,0.26,Melbourne,Australia,37.78S,144.41E
2012-07-01,8.986,0.313,Melbourne,Australia,37.78S,144.41E
2012-08-01,9.303,0.261,Melbourne,Australia,37.78S,144.41E
2012-09-01,11.71,0.19,Melbourne,Australia,37.78S,144.41E
2012-10-01,13.263,0.225,Melbourne,Australia,37.78S,144.41E
2012-11-01,16.707,0.16,Melbourne,Australia,37.78S,144.41E
2012-12-01,18.425,0.378,Melbourne,Australia,37.78S,144.41E
2013-01-01,20.274,0.17800000000000002,Melbourne,Australia,37.78S,144.41E
2013-02-01,21.516,0.19,Melbourne,Australia,37.78S,144.41E
2013-03-01,19.964,0.263,Melbourne,Australia,37.78S,144.41E
2013-04-01,14.762,0.395,Melbourne,Australia,37.78S,144.41E
2013-05-01,11.835999999999999,0.21,Melbourne,Australia,37.78S,144.41E
2013-06-01,9.365,0.509,Melbourne,Australia,37.78S,144.41E
2013-07-01,9.774,0.142,Melbourne,Australia,37.78S,144.41E
2013-08-01,10.441,0.366,Melbourne,Australia,37.78S,144.41E
2013-09-01,,,Melbourne,Australia,37.78S,144.41E
